Expiry Time,Risk-Free Rate,Volatility,Strike Price,Original Method Price,Optimized Method Price,Basis,Call Flag,Original Computation Time,Optimized Computation Time
5,0.1,0.4,90,13.9697,40.4089,1,0,26.616,44.1474
5,0.1,0.4,90,13.9697,41.4256,2,0,26.616,41.8624
5,0.1,0.4,80,10.3465,6.90819,0,0,24.1257,29.022
5,0.1,0.4,80,10.3465,36.4389,1,0,24.1257,44.4397
5,0.1,0.4,80,10.3465,35.807,2,0,24.1257,41.1927
5,0.1,0.4,50,2.79713,2.13707,0,0,16.8458,29.0392
5,0.1,0.4,50,2.79713,23.0742,1,0,16.8458,44.8417
5,0.1,0.4,50,2.79713,23.0992,2,0,16.8458,42.0028
5,0.1,0.5,102,35.6505,56.0171,0,1,29.1898,31.362
5,0.1,0.5,102,35.6505,58.7394,1,1,29.1898,48.5602
5,0.1,0.5,102,35.6505,55.1941,2,1,29.1898,46.2538
5,0.1,0.5,105,31.7429,55.5183,2,1,28.2372,46.1164
5,0.1,0.5,105,31.7429,54.6093,1,1,28.2372,48.9078
5,0.1,0.5,105,31.7429,54.1095,0,1,28.2372,31.8754
5,0.1,0.5,110,35.2003,54.1964,0,1,27.4362,31.6463
5,0.1,0.5,110,35.2003,58.113,1,1,27.4362,48.9438
5,0.1,0.5,110,35.2003,52.5122,2,1,27.4362,46.2454
5,0.1,0.5,120,27.2607,51.5747,0,1,25.7086,31.5973
5,0.1,0.5,120,27.2607,51.4876,1,1,25.7086,48.4495
5,0.1,0.5,120,27.2607,51.876,2,1,25.7086,45.9012
5,0.1,0.5,150,26.5983,44.4636,0,1,22.2844,31.4702
5,0.1,0.5,150,26.5983,43.9663,1,1,22.2844,49.0034
5,0.1,0.5,150,26.5983,47.6369,2,1,22.2844,46.7981
5,0.1,0.5,98,22.7147,16.6074,0,0,30.7065,31.8445
5,0.1,0.5,98,22.7147,52.8392,1,0,30.7065,48.4644
5,0.1,0.5,98,22.7147,53.3976,2,0,30.7065,46.2619
5,0.1,0.5,95,21.2572,15.6779,0,0,30.0636,31.548
5,0.1,0.5,95,21.2572,52.2655,1,0,30.0636,49.0653
5,0.1,0.5,95,21.2572,50.6983,2,0,30.0636,45.5854
5,0.1,0.5,90,19.0674,14.1316,0,0,29.1342,31.7124
5,0.1,0.5,90,19.0674,48.6238,1,0,29.1342,48.5041
5,0.1,0.5,90,19.0674,48.7498,2,0,29.1342,46.0095
5,0.1,0.5,80,14.6979,11.2239,0,0,26.973,32.742
5,0.1,0.5,80,14.6979,43.2052,1,0,26.973,48.4968
5,0.1,0.5,80,14.6979,43.6131,2,0,26.973,46.1559
5,0.1,0.5,50,5.18861,4.16218,0,0,19.9196,31.3055
5,0.1,0.5,50,5.18861,26.9583,1,0,19.9196,48.4602
5,0.1,0.5,50,5.18861,27.4031,2,0,19.9196,46.3408
10,0.02,0.1,102,21.9312,21.5994,0,1,32.7555,24.8806
10,0.02,0.1,102,21.9312,21.6364,1,1,32.7555,37.3695
10,0.02,0.1,102,21.9312,21.7454,2,1,32.7555,34.4763
10,0.02,0.1,105,19.5393,20.0659,0,1,30.6633,24.8415
10,0.02,0.1,105,19.5393,19.7476,1,1,30.6633,37.8632
10,0.02,0.1,105,19.5393,20.37,2,1,30.6633,34.2713
10,0.02,0.1,110,17.0393,17.3554,0,1,27.7618,24.8986
10,0.02,0.1,110,17.0393,17.2957,1,1,27.7618,38.1336
10,0.02,0.1,110,17.0393,17.6561,2,1,27.7618,34.2319
10,0.02,0.1,120,11.9244,13.5347,0,1,22.8445,25.0907
10,0.02,0.1,120,11.9244,13.2149,1,1,22.8445,37.9079
10,0.02,0.1,120,11.9244,13.5372,2,1,22.8445,34.5115
10,0.02,0.1,150,4.79379,5.47631,0,1,14.7684,25.0379
10,0.02,0.1,150,4.79379,5.29381,1,1,14.7684,37.9903
10,0.02,0.1,150,4.79379,5.72738,2,1,14.7684,34.6997
10,0.02,0.1,98,6.3746,4.09799,0,0,25.024,25.0255
10,0.02,0.1,98,6.3746,30.8571,1,0,25.024,37.7889
10,0.02,0.1,98,6.3746,30.9257,2,0,25.024,34.4765
10,0.02,0.1,95,5.12492,3.38668,0,0,23.1011,24.9298
10,0.02,0.1,95,5.12492,30.4065,1,0,23.1011,37.9946
10,0.02,0.1,95,5.12492,29.656,2,0,23.1011,34.3386
10,0.02,0.1,90,3.54084,3.14844,0,0,20.4167,25.0412
10,0.02,0.1,90,3.54084,28.2932,1,0,20.4167,37.7584
10,0.02,0.1,90,3.54084,29.0401,2,0,20.4167,34.8669
10,0.02,0.1,80,1.47889,1.10134,0,0,16.193,25.3963
10,0.02,0.1,80,1.47889,25.3255,1,0,16.193,37.8691
10,0.02,0.1,80,1.47889,25.5014,2,0,16.193,34.6871
10,0.02,0.1,50,0.00699387,0.0128239,0,0,3.99825,21.7165
10,0.02,0.1,50,0.00699387,13.4137,1,0,3.99825,32.7266
10,0.02,0.1,50,0.00699387,12.2988,2,0,3.99825,27.8709
10,0.02,0.2,102,25.1665,32.1973,0,1,29.4962,30.1405
10,0.02,0.2,102,25.1665,33.1442,1,1,29.4962,46.5351
10,0.02,0.2,102,25.1665,31.138,2,1,29.4962,43.6952
10,0.02,0.2,105,20.6937,30.702,0,1,28.5475,30.2395
10,0.02,0.2,105,20.6937,30.3139,1,1,28.5475,46.7482
10,0.02,0.2,105,20.6937,30.8462,2,1,28.5475,43.8871
10,0.02,0.2,110,20.7107,29.5604,0,1,26.8724,30.1875
10,0.02,0.2,110,20.7107,30.093,1,1,26.8724,46.6157
10,0.02,0.2,110,20.7107,28.1425,2,1,26.8724,44.4245
10,0.02,0.2,120,16.5198,25.7741,1,1,24.198,46.3722
10,0.02,0.2,120,16.5198,25.3667,0,1,24.198,30.3199
10,0.02,0.2,120,16.5198,24.1938,2,1,24.198,44.3761
10,0.02,0.2,150,12.3833,17.4211,0,1,19.0583,30.4235
10,0.02,0.2,150,12.3833,18.254,1,1,19.0583,46.8241
10,0.02,0.2,150,12.3833,17.5504,2,1,19.0583,44.0184
10,0.02,0.2,98,16.5795,14.0504,0,0,29.4764,30.3535
10,0.02,0.2,98,16.5795,49.0638,1,0,29.4764,46.7372
10,0.02,0.2,98,16.5795,49.4067,2,0,29.4764,44.2786
10,0.02,0.2,95,15.3632,12.3742,0,0,28.5645,30.1312
10,0.02,0.2,95,15.3632,47.5617,1,0,28.5645,46.9265
10,0.02,0.2,95,15.3632,47.5712,2,0,28.5645,44.0958
10,0.02,0.2,90,12.56,10.6351,0,0,26.48,30.0989
10,0.02,0.2,90,12.56,45.2205,1,0,26.48,46.6568
10,0.02,0.2,90,12.56,46.1924,2,0,26.48,44.57
10,0.02,0.2,80,8.87995,7.24816,0,0,23.269,30.0674
10,0.02,0.2,80,8.87995,40.324,1,0,23.269,46.7205
10,0.02,0.2,80,8.87995,39.708,2,0,23.269,43.8205
10,0.02,0.2,50,1.6635,25.1525,1,0,14.4229,46.6802
10,0.02,0.2,50,1.6635,1.42193,0,0,14.4229,30.313
10,0.02,0.2,50,1.6635,24.9675,2,0,14.4229,44.0456
10,0.02,0.3,102,23.2446,41.8617,0,1,27.6026,33.1927
10,0.02,0.3,102,23.2446,42.9132,1,1,27.6026,51.4286
10,0.02,0.3,102,23.2446,43.1591,2,1,27.6026,48.8845
10,0.02,0.3,105,24.5547,41.9895,0,1,27.0727,33.0697
10,0.02,0.3,105,24.5547,40.2585,1,1,27.0727,51.6914
10,0.02,0.3,105,24.5547,40.4123,2,1,27.0727,49.1627
10,0.02,0.3,110,23.9513,39.3429,0,1,25.9388,33.0613
10,0.02,0.3,110,23.9513,40.05,1,1,25.9388,52.3496
10,0.02,0.3,110,23.9513,40.6887,2,1,25.9388,49.9851
10,0.02,0.3,120,22.6256,37.0533,0,1,23.9829,33.1136
10,0.02,0.3,120,22.6256,37.2976,1,1,23.9829,51.4746
10,0.02,0.3,120,22.6256,37.4297,2,1,23.9829,49.5214
10,0.02,0.3,150,19.0898,29.0876,0,1,20.2101,33.1208
10,0.02,0.3,150,19.0898,29.388,1,1,20.2101,51.7269
10,0.02,0.3,150,19.0898,28.9842,2,1,20.2101,49.4251
10,0.02,0.3,98,24.8272,23.5096,0,0,31.8511,33.1987
10,0.02,0.3,98,24.8272,59.1667,1,0,31.8511,51.4365
10,0.02,0.3,98,24.8272,59.0595,2,0,31.8511,48.9987
10,0.02,0.3,95,22.9708,22.3601,0,0,31.3194,33.4072
10,0.02,0.3,95,22.9708,57.3173,1,0,31.3194,51.4174
10,0.02,0.3,95,22.9708,57.0133,2,0,31.3194,49.0009
10,0.02,0.3,90,20.9432,19.7564,0,0,30.0098,33.2132
10,0.02,0.3,90,20.9432,54.4985,1,0,30.0098,51.5451
10,0.02,0.3,90,20.9432,55.1195,2,0,30.0098,49.5868
10,0.02,0.3,80,15.8465,15.7346,0,0,27.4236,33.3886
10,0.02,0.3,80,15.8465,48.4832,1,0,27.4236,51.4531
10,0.02,0.3,80,15.8465,47.8512,2,0,27.4236,48.8615
10,0.02,0.3,50,5.37144,5.11719,0,0,19.3661,33.3823
10,0.02,0.3,50,5.37144,29.902,1,0,19.3661,51.157
10,0.02,0.3,50,5.37144,29.692,2,0,19.3661,48.5687
10,0.02,0.4,102,27.1662,51.2927,1,1,26.0057,55.2965
10,0.02,0.4,102,27.1662,53.2359,0,1,26.0057,35.364
10,0.02,0.4,102,27.1662,52.1759,2,1,26.0057,52.8403
10,0.02,0.4,105,29.2294,51.5883,0,1,25.3282,35.2238
10,0.02,0.4,105,29.2294,53.2414,1,1,25.3282,54.5634
10,0.02,0.4,105,29.2294,50.2393,2,1,25.3282,53.2472
10,0.02,0.4,110,28.6594,47.6383,0,1,24.9546,35.1867
10,0.02,0.4,110,28.6594,49.9549,1,1,24.9546,55.4638
10,0.02,0.4,110,28.6594,52.6588,2,1,24.9546,53.0364
10,0.02,0.4,120,31.8928,50.2445,0,1,23.4889,35.2939
10,0.02,0.4,120,31.8928,49.08,1,1,23.4889,54.971
10,0.02,0.4,120,31.8928,47.9065,2,1,23.4889,52.9888
10,0.02,0.4,150,27.4141,1.6151e+20,0,1,20.443,35.2005
10,0.02,0.4,150,27.4141,39.4624,1,1,20.443,55.3292
10,0.02,0.4,150,27.4141,41.8073,2,1,20.443,53.0355
10,0.02,0.4,98,33.3865,32.9302,0,0,33.8985,35.5239
10,0.02,0.4,98,33.3865,67.2023,1,0,33.8985,55.3126
10,0.02,0.4,98,33.3865,66.8892,2,0,33.8985,53.1779
10,0.02,0.4,95,31.6652,31.5694,0,0,33.1064,35.4624
10,0.02,0.4,95,31.6652,64.603,1,0,33.1064,55.3417
10,0.02,0.4,95,31.6652,64.3846,2,0,33.1064,52.7989
10,0.02,0.4,90,29.0091,28.912,0,0,32.3588,35.5181
10,0.02,0.4,90,29.0091,61.8058,1,0,32.3588,55.3724
10,0.02,0.4,90,29.0091,61.7068,2,0,32.3588,53.3604
10,0.02,0.4,80,23.2933,23.5396,0,0,29.9951,35.3348
10,0.02,0.4,80,23.2933,55.0025,1,0,29.9951,55.353
10,0.02,0.4,80,23.2933,54.6105,2,0,29.9951,53.0874
10,0.02,0.4,50,9.45263,10.0863,0,0,23.2838,35.323
10,0.02,0.4,50,9.45263,34.0916,1,0,23.2838,55.0949
10,0.02,0.4,50,9.45263,33.7116,2,0,23.2838,52.733
10,0.02,0.5,102,39.506,61.0876,0,1,24.9835,37.0039
10,0.02,0.5,102,39.506,63.1145,1,1,24.9835,57.7788
10,0.02,0.5,102,39.506,60.7652,2,1,24.9835,56.4453
10,0.02,0.5,105,48.9376,60.4888,0,1,24.4726,37.0005
10,0.02,0.5,105,48.9376,64.3278,1,1,24.4726,58.3549
10,0.02,0.5,105,48.9376,63.6518,2,1,24.4726,56.1128
10,0.02,0.5,110,38.7163,2.11886e+07,0,1,23.7029,37.2688
10,0.02,0.5,110,38.7163,57.4712,1,1,23.7029,58.2116
10,0.02,0.5,110,38.7163,60.274,2,1,23.7029,56.2737
10,0.02,0.5,120,41.8547,1.35964e+90,0,1,22.739,37.1468
10,0.02,0.5,120,41.8547,58.8187,1,1,22.739,58.6406
10,0.02,0.5,120,41.8547,57.3907,2,1,22.739,56.7644
10,0.02,0.5,150,42.0188,1.23036e+09,0,1,20.4411,37.3363
10,0.02,0.5,150,42.0188,49.9105,1,1,20.4411,58.3537
10,0.02,0.5,150,42.0188,53.7921,2,1,20.4411,56.4175
10,0.02,0.5,98,44.0625,41.6176,0,0,35.2961,37.0376
10,0.02,0.5,98,44.0625,72.7014,1,0,35.2961,57.9315
10,0.02,0.5,98,44.0625,73.4947,2,0,35.2961,57.7641
10,0.02,0.5,95,41.7968,41.0823,0,0,34.7854,37.3758
10,0.02,0.5,95,41.7968,71.186,1,0,34.7854,58.4085
10,0.02,0.5,95,41.7968,71.0625,2,0,34.7854,56.4785
10,0.02,0.5,90,38.19,67.2773,1,0,34.112,58.2921
10,0.02,0.5,90,38.19,37.2226,0,0,34.112,37.1566
10,0.02,0.5,90,38.19,67.8532,2,0,34.112,56.9561
10,0.02,0.5,80,31.7165,31.3562,0,0,32.5087,37.2713
10,0.02,0.5,80,31.7165,59.3381,1,0,32.5087,58.0957
10,0.02,0.5,80,31.7165,59.1541,2,0,32.5087,56.1024
10,0.02,0.5,50,14.4375,15.7637,0,0,26.587,37.5728
10,0.02,0.5,50,14.4375,36.9963,1,0,26.587,58.1157
10,0.02,0.5,50,14.4375,37.2213,2,0,26.587,56.3979
10,0.03,0.1,102,27.7516,27.2879,0,1,35.3404,21.7454
10,0.03,0.1,102,27.7516,27.3771,1,1,35.3404,33.2545
10,0.03,0.1,102,27.7516,27.204,2,1,35.3404,29.5071
10,0.03,0.1,105,24.6468,26.0725,0,1,32.9489,21.8857
10,0.03,0.1,105,24.6468,25.4761,1,1,32.9489,33.422
10,0.03,0.1,105,24.6468,25.6125,2,1,32.9489,29.6729
10,0.03,0.1,110,22.4748,22.6083,0,1,30.2719,21.8982
10,0.03,0.1,110,22.4748,23.2941,1,1,30.2719,33.0852
10,0.03,0.1,110,22.4748,23.1752,2,1,30.2719,29.5977
10,0.03,0.1,120,17.4851,18.6455,0,1,25.3298,21.8947
10,0.03,0.1,120,17.4851,18.4838,1,1,25.3298,33.1439
10,0.03,0.1,120,17.4851,17.7096,2,1,25.3298,30.2934
10,0.03,0.1,150,7.22826,8.6167,0,1,15.9982,21.8242
10,0.03,0.1,150,7.22826,8.41742,1,1,15.9982,33.6707
10,0.03,0.1,150,7.22826,8.55701,2,1,15.9982,29.551
10,0.03,0.1,98,4.95952,2.26225,0,0,23.2197,22.1355
10,0.03,0.1,98,4.95952,21.596,1,0,23.2197,33.6342
10,0.03,0.1,98,4.95952,21.4784,2,0,23.2197,29.7983
10,0.03,0.1,95,3.8118,1.77588,0,0,21.1363,22.0228
10,0.03,0.1,95,3.8118,20.5264,1,0,21.1363,33.4083
10,0.03,0.1,95,3.8118,20.5264,2,0,21.1363,29.7637
10,0.03,0.1,90,2.36049,1.21641,0,0,18.5886,22.0577
10,0.03,0.1,90,2.36049,19.3471,1,0,18.5886,33.2817
10,0.03,0.1,90,2.36049,19.3201,2,0,18.5886,29.7033
10,0.03,0.1,80,0.956056,1.36267,0,0,15.2791,22.1492
10,0.03,0.1,80,0.956056,17.0214,1,0,15.2791,33.1823
10,0.03,0.1,80,0.956056,17.5894,2,0,15.2791,31.3939
10,0.03,0.1,50,0.000615101,0.0759622,0,0,3.7754,22.4857
10,0.03,0.1,50,0.000615101,10.5484,1,0,3.7754,33.0255
10,0.03,0.1,50,0.000615101,10.3235,2,0,3.7754,29.1298
10,0.03,0.2,102,30.2397,36.1842,0,1,30.7634,28.5736
10,0.03,0.2,102,30.2397,36.0355,1,1,30.7634,43.6444
10,0.03,0.2,102,30.2397,36.9505,2,1,30.7634,40.6727
10,0.03,0.2,105,29.9458,34.7023,0,1,29.6721,28.4464
10,0.03,0.2,105,29.9458,36.0273,1,1,29.6721,43.0549
10,0.03,0.2,105,29.9458,33.264,2,1,29.6721,40.9306
10,0.03,0.2,110,23.4678,31.5978,0,1,28.1635,30.2437
10,0.03,0.2,110,23.4678,32.1681,1,1,28.1635,47.0379
10,0.03,0.2,110,23.4678,33.1108,2,1,28.1635,43.6125
10,0.03,0.2,120,22.1675,29.0985,0,1,27.5631,30.5004
10,0.03,0.2,120,22.1675,29.7117,1,1,27.5631,47.0673
10,0.03,0.2,120,22.1675,29.1907,2,1,27.5631,43.8978
10,0.03,0.2,150,14.3177,20.1422,1,1,21.2717,47.0054
10,0.03,0.2,150,14.3177,21.4293,0,1,21.2717,30.7289
10,0.03,0.2,150,14.3177,20.0293,2,1,21.2717,43.7797
10,0.03,0.2,98,14.534,10.4041,0,0,28.7168,29.3037
10,0.03,0.2,98,14.534,42.7608,2,0,28.7168,41.2456
10,0.03,0.2,98,14.534,42.1239,1,0,28.7168,43.368
10,0.03,0.2,95,13.1496,9.47813,0,0,27.2465,28.6572
10,0.03,0.2,95,13.1496,40.8059,1,0,27.2465,43.6999
10,0.03,0.2,95,13.1496,41.6133,2,0,27.2465,42.0195
10,0.03,0.2,90,10.778,8.38912,0,0,25.7046,28.8213
10,0.03,0.2,90,10.778,38.9192,1,0,25.7046,45.1499
10,0.03,0.2,90,10.778,38.9732,2,0,25.7046,44.0283
10,0.03,0.2,80,7.07616,5.61325,0,0,22.0841,29.0228
10,0.03,0.2,80,7.07616,34.6348,1,0,22.0841,44.0131
10,0.03,0.2,80,7.07616,35.2987,2,0,22.0841,41.3278
10,0.03,0.2,50,1.31562,21.9317,2,0,14.0514,41.3076
10,0.03,0.2,50,1.31562,0.944076,0,0,14.0514,28.8793
10,0.03,0.2,50,1.31562,21.7467,1,0,14.0514,44.0637
10,0.03,0.3,102,28.7929,42.5679,0,1,29.256,32.413
10,0.03,0.3,102,28.7929,42.9099,1,1,29.256,50.6989
10,0.03,0.3,102,28.7929,45.8712,2,1,29.256,47.6872
10,0.03,0.3,105,23.2705,43.9301,0,1,28.5454,32.4326
10,0.03,0.3,105,23.2705,45.0774,1,1,28.5454,50.0598
10,0.03,0.3,105,23.2705,44.0334,2,1,28.5454,47.7964
10,0.03,0.3,110,24.5146,41.1535,1,1,27.1459,50.4777
10,0.03,0.3,110,24.5146,42.2447,2,1,27.1459,47.8232
10,0.03,0.3,110,24.5146,43.1263,0,1,27.1459,32.6621
10,0.03,0.3,120,20.2638,40.8909,0,1,25.2136,32.7575
10,0.03,0.3,120,20.2638,40.1957,1,1,25.2136,49.731
10,0.03,0.3,120,20.2638,41.4778,2,1,25.2136,47.5612
10,0.03,0.3,150,19.3529,32.7457,0,1,21.2417,32.3349
10,0.03,0.3,150,19.3529,32.6911,1,1,21.2417,50.2618
10,0.03,0.3,150,19.3529,32.4397,2,1,21.2417,48.0563
10,0.03,0.3,98,21.9271,19.7549,0,0,31.5275,32.7788
10,0.03,0.3,98,21.9271,55.4406,1,0,31.5275,50.4105
10,0.03,0.3,98,21.9271,54.2749,2,0,31.5275,47.2733
10,0.03,0.3,95,21.0403,18.2789,0,0,31.063,33.0028
10,0.03,0.3,95,21.0403,52.6411,1,0,31.063,49.7775
10,0.03,0.3,95,21.0403,53.2775,2,0,31.063,47.6414
10,0.03,0.3,90,18.2244,16.456,0,0,29.4894,32.5423
10,0.03,0.3,90,18.2244,50.3205,2,0,29.4894,47.6405
10,0.03,0.3,90,18.2244,50.5904,1,0,29.4894,50.2666
10,0.03,0.3,80,14.1068,12.4984,0,0,27.0369,32.4677
10,0.03,0.3,80,14.1068,45.3852,2,0,27.0369,48.275
10,0.03,0.3,80,14.1068,45.2652,1,0,27.0369,50.2951
10,0.03,0.3,50,4.5627,4.02169,0,0,19.0303,32.5749
10,0.03,0.3,50,4.5627,27.7808,1,0,19.0303,50.2228
10,0.03,0.3,50,4.5627,28.3557,2,0,19.0303,48.1819
10,0.03,0.4,102,28.8899,56.6246,2,1,27.4367,52.134
10,0.03,0.4,102,28.8899,56.6697,0,1,27.4367,35.0361
10,0.03,0.4,102,28.8899,54.2169,1,1,27.4367,54.4484
10,0.03,0.4,105,31.0457,53.1297,0,1,26.8738,35.2323
10,0.03,0.4,105,31.0457,56.2771,1,1,26.8738,54.1395
10,0.03,0.4,105,31.0457,54.0045,2,1,26.8738,52.3724
10,0.03,0.4,110,28.7911,50.061,0,1,25.6662,35.2035
10,0.03,0.4,110,28.7911,54.96,1,1,25.6662,54.4795
10,0.03,0.4,110,28.7911,51.1867,2,1,25.6662,52.3775
10,0.03,0.4,120,30.6658,50.14,0,1,24.262,35.2714
10,0.03,0.4,120,30.6658,50.2989,1,1,24.262,54.7312
10,0.03,0.4,120,30.6658,53.0194,2,1,24.262,52.4197
10,0.03,0.4,150,31.8529,44.7173,2,1,21.3045,52.2305
10,0.03,0.4,150,31.8529,46.0444,1,1,21.3045,54.2215
10,0.03,0.4,150,31.8529,42.4965,0,1,21.3045,35.2614
10,0.03,0.4,98,31.0238,27.8725,0,0,33.6373,35.0754
10,0.03,0.4,98,31.0238,64.4655,1,0,33.6373,54.7068
10,0.03,0.4,98,31.0238,64.4359,2,0,33.6373,52.6996
10,0.03,0.4,95,29.168,26.2786,0,0,33.0469,35.0449
10,0.03,0.4,95,29.168,62.9756,1,0,33.0469,54.9767
10,0.03,0.4,95,29.168,62.4532,2,0,33.0469,52.693
10,0.03,0.4,90,26.7304,24.7507,0,0,32.0772,35.2156
10,0.03,0.4,90,26.7304,59.4361,1,0,32.0772,54.9593
10,0.03,0.4,90,26.7304,58.5182,2,0,32.0772,52.2876
10,0.03,0.4,80,21.2847,20.2782,0,0,29.9907,35.4592
10,0.03,0.4,80,21.2847,52.6001,1,0,29.9907,54.7933
10,0.03,0.4,80,21.2847,52.7121,2,0,29.9907,52.7259
10,0.03,0.4,50,8.57346,8.20383,0,0,23.1688,34.9392
10,0.03,0.4,50,8.57346,32.5951,1,0,23.1688,54.6393
10,0.03,0.4,50,8.57346,32.7601,2,0,23.1688,52.4404
10,0.03,0.5,102,47.9764,62.1275,0,1,25.9742,37.3406
10,0.03,0.5,102,47.9764,61.5966,1,1,25.9742,60.1775
10,0.03,0.5,102,47.9764,62.8647,2,1,25.9742,55.7077
10,0.03,0.5,105,40.3168,67.586,0,1,24.9685,36.9722
10,0.03,0.5,105,40.3168,66.7346,1,1,24.9685,57.2071
10,0.03,0.5,105,40.3168,64.3979,2,1,24.9685,55.9481
10,0.03,0.5,110,44.2377,59.6936,0,1,24.3443,37.0985
10,0.03,0.5,110,44.2377,61.6273,2,1,24.3443,56.2228
10,0.03,0.5,110,44.2377,65.2233,1,1,24.3443,58.1036
10,0.03,0.5,120,46.8468,59.412,1,1,23.5374,57.9259
10,0.03,0.5,120,46.8468,57.4489,0,1,23.5374,37.1271
10,0.03,0.5,120,46.8468,67.216,2,1,23.5374,55.3407
10,0.03,0.5,150,44.7383,49.9246,0,1,20.8093,37.2254
10,0.03,0.5,150,44.7383,52.5583,1,1,20.8093,58.4131
10,0.03,0.5,150,44.7383,54.0753,2,1,20.8093,55.4847
10,0.03,0.5,98,39.6998,36.1228,0,0,35.2769,36.984
10,0.03,0.5,98,39.6998,71.0306,2,0,35.2769,56.0775
10,0.03,0.5,98,39.6998,71.7557,1,0,35.2769,58.3522
10,0.03,0.5,95,37.4237,34.5942,0,0,34.9231,37.258
10,0.03,0.5,95,37.4237,68.8083,1,0,34.9231,57.9382
10,0.03,0.5,95,37.4237,67.858,2,0,34.9231,55.5387
10,0.03,0.5,90,34.9781,32.1119,0,0,34.1938,37.366
10,0.03,0.5,90,34.9781,64.7093,1,0,34.1938,57.6364
10,0.03,0.5,90,34.9781,65.1322,2,0,34.1938,55.9953
10,0.03,0.5,80,27.9505,27.3076,0,0,32.2926,37.3641
10,0.03,0.5,80,27.9505,57.2954,1,0,32.2926,57.5232
10,0.03,0.5,80,27.9505,57.9593,2,0,32.2926,55.9874
10,0.03,0.5,50,12.9942,13.3366,0,0,26.6008,37.1534
10,0.03,0.5,50,12.9942,36.0296,1,0,26.6008,57.5972
10,0.03,0.5,50,12.9942,36.0196,2,0,26.6008,55.7636
10,0.05,0.1,102,38.6363,38.9983,0,1,39.2387,18.2498
10,0.05,0.1,102,38.6363,38.7625,1,1,39.2387,27.1036
10,0.05,0.1,102,38.6363,39.1192,2,1,39.2387,22.8849
10,0.05,0.1,105,36.2393,37.1099,0,1,37.3845,18.3386
10,0.05,0.1,105,36.2393,36.448,2,1,37.3845,22.6705
10,0.05,0.1,105,36.2393,36.6331,1,1,37.3845,26.9029
10,0.05,0.1,110,34.0964,34.5315,1,1,34.8314,27.0085
10,0.05,0.1,110,34.0964,34.3251,2,1,34.8314,22.9858
10,0.05,0.1,110,34.0964,34.8014,0,1,34.8314,18.3234
10,0.05,0.1,120,28.1287,29.7136,2,1,29.9948,22.5151
10,0.05,0.1,120,28.1287,29.5058,1,1,29.9948,27.0412
10,0.05,0.1,120,28.1287,29.2872,0,1,29.9948,18.3502
10,0.05,0.1,150,16.4081,17.3716,0,1,19.9013,18.2914
10,0.05,0.1,150,16.4081,16.7587,1,1,19.9013,26.9633
10,0.05,0.1,150,16.4081,17.2769,2,1,19.9013,22.7866
10,0.05,0.1,98,3.10317,0.756043,0,0,19.6695,18.3914
10,0.05,0.1,98,3.10317,7.10322,1,0,19.6695,26.8267
10,0.05,0.1,98,3.10317,7.81845,2,0,19.6695,22.8595
10,0.05,0.1,95,2.22063,0.409168,0,0,18.4253,18.2873
10,0.05,0.1,95,2.22063,7.70257,1,0,18.4253,27.0011
10,0.05,0.1,95,2.22063,7.69308,2,0,18.4253,23.1182
10,0.05,0.1,90,1.27821,0.24178,0,0,17.0806,18.235
10,0.05,0.1,90,1.27821,7.2162,1,0,17.0806,27.0218
10,0.05,0.1,90,1.27821,6.98225,2,0,17.0806,22.7812
10,0.05,0.1,80,0.331226,0.0633237,0,0,11.9792,18.4701
10,0.05,0.1,80,0.331226,6.18245,1,0,11.9792,29.2281
10,0.05,0.1,80,0.331226,6.0065,2,0,11.9792,24.4545
10,0.05,0.1,50,5.57807e-05,3.76406,2,0,3.85819,24.5627
10,0.05,0.1,50,5.57807e-05,0.000305365,0,0,3.85819,20.0483
10,0.05,0.1,50,5.57807e-05,4.03899,1,0,3.85819,29.3354
10,0.05,0.2,102,42.4177,43.7871,2,1,36.6397,38.0862
10,0.05,0.2,102,42.4177,44.1627,0,1,36.6397,27.688
10,0.05,0.2,102,42.4177,42.9848,1,1,36.6397,41.6723
10,0.05,0.2,105,40.0454,43.5612,0,1,35.7363,27.5725
10,0.05,0.2,105,40.0454,42.4352,1,1,35.7363,41.6424
10,0.05,0.2,105,40.0454,42.2707,2,1,35.7363,38.0747
10,0.05,0.2,110,35.7804,40.8506,0,1,33.7204,27.5299
10,0.05,0.2,110,35.7804,40.6968,1,1,33.7204,41.7789
10,0.05,0.2,110,35.7804,40.6844,2,1,33.7204,38.1371
10,0.05,0.2,120,29.5513,37.4558,0,1,30.8092,27.663
10,0.05,0.2,120,29.5513,36.9842,1,1,30.8092,42.0851
10,0.05,0.2,120,29.5513,36.902,2,1,30.8092,38.2685
10,0.05,0.2,150,20.6196,28.0574,0,1,24.1677,27.7028
10,0.05,0.2,150,20.6196,28.2434,1,1,24.1677,41.5221
10,0.05,0.2,150,20.6196,27.8838,2,1,24.1677,37.924
10,0.05,0.2,98,11.0649,30.8427,2,0,27.746,36.1269
10,0.05,0.2,98,11.0649,5.49831,0,0,27.746,25.2271
10,0.05,0.2,98,11.0649,30.5293,1,0,27.746,39.1838
10,0.05,0.2,95,9.94615,4.94816,0,0,25.5664,25.2807
10,0.05,0.2,95,9.94615,29.7276,1,0,25.5664,38.3392
10,0.05,0.2,95,9.94615,30.4399,2,0,25.5664,34.8302
